# Name: PhysicalDice1
# PositionX.PositionY.PositionZ.RotationX.RotationY.RotationZ.RotationW
42,8.102.-66,9.0,3189003.-0,1892394.0,06514187.0,9264165
39,70584.55,73566.-60,2973.0,1291543.-0,1918092.0,02558739.0,9725604
39,79468.55,59954.-60,51245.0,1225093.-0,1919996.0,02427475.0,9734159
39,88492.55,45627.-60,73055.0,1157303.-0,192165.0,02291756.0,9742453
39,97616.55,30709.-60,95181.0,1087942.-0,1923267.0,02154063.0,9750438
40,06831.55,15143.-61,17599.0,1017007.-0,1924803.0,02014016.0,9758088
40,16125.54,98868.-61,40232.0,09443535.-0,1926423.0,0187164.0,976535
40,25541.54,81883.-61,6316.0,08702224.-0,1927828.0,01725781.0,9772227
40,35056.54,64158.-61,86337.0,07944701.-0,1929114.0,01576497.0,9778675
40,33526.54,62744.-61,95366.0,07665507.-0,1929834.0,01689012.0,9780574
40,26135.54,69734.-61,92186.0,07679018.-0,1937355.0,01886068.0,9778621
40,12658.54,76452.-61,79902.0,07775738.-0,1947855.0,0193985.0,9775665
39,96732.54,84524.-61,59085.0,07902255.-0,1957473.0,02008898.0,9772589
39,80137.54,91822.-61,35535.0,0798803.-0,1962477.0,02078193.0,9770743
39,63688.54,97953.-61,11802.0,08044963.-0,1965521.0,02114194.0,9769586
39,47434.55,0248.-60,88648.0,08087835.-0,1968372.0,02126762.0,9768631
39,31206.55,05471.-60,65562.0,08129228.-0,1971147.0,02138771.0,9767702
39,14972.55,06875.-60,42487.0,08170181.-0,1973895.0,02150763.0,9766779
38,98729.55,06689.-60,19419.0,08210764.-0,1976617.0,02162773.0,9765862
38,82479.55,04913.-59,96357.0,08251012.-0,1979313.0,02174792.0,976495
38,66221.55,01547.-59,73302.0,08290942.-0,1981981.0,02186831.0,9764043
38,49912.54,96463.-59,50156.0,08334067.-0,1984435.0,02208611.0,9763128
38,33426.54,89735.-59,2694.0,08384227.-0,1987251.0,02231527.0,9762074
38,19455.54,88195.-59,0399.0,08420722.-0,1991805.0,02161244.0,976099
38,05451.54,87124.-58,79773.0,08433821.-0,1996123.0,02112368.0,9760101
37,91012.54,84763.-58,55892.0,08323674.-0,1999508.0,02066837.0,9760451
37,77085.54,81394.-58,32843.0,08092829.-0,2000033.0,02007412.0,9762409
37,64047.54,78138.-58,0943.0,07885738.-0,1997651.0,01955064.0,9764698
37,52054.54,72109.-57,89547.0,07778059.-0,1996294.0,01953465.0,9765842
37,41438.54,66801.-57,70934.0,07634511.-0,1997401.0,018797.0,9766893
37,32329.54,61067.-57,52439.0,07451069.-0,1997182.0,01799782.0,9768505
37,23887.54,54584.-57,34183.0,07254037.-0,1997369.0,01698609.0,9770131
37,15921.54,47152.-57,16206.0,07050283.-0,1998785.0,01574896.0,977154
37,09153.54,39025.-56,98843.0,06885192.-0,2001026.0,01418674.0,9772498
37,03932.54,32779.-56,85217.0,06675409.-0,2000026.0,01380397.0,9774213
36,99827.54,27533.-56,73856.0,06435402.-0,1998992.0,01332203.0,9776101
36,9585.54,25708.-56,61795.0,06233434.-0,2002505.0,01161893.0,9776908
36,91053.54,27634.-56,48721.0,06100655.-0,2002696.0,0111964.0,9777755
36,85295.54,29531.-56,34612.0,05976607.-0,200153.0,01106377.0,9778775
36,79033.54,30932.-56,19819.0,05866938.-0,2000207.0,01104895.0,9779711
36,72454.54,31743.-56,04573.0,05784391.-0,1999433.0,01099609.0,9780368
36,65641.54,31802.-55,89017.0,05728751.-0,1999174.0,0109286.0,9780756
36,58574.54,31095.-55,73024.0,05693628.-0,1998959.0,01087201.0,9781011
36,51295.54,29641.-55,56488.0,05678468.-0,199913.0,01076081.0,9781077
36,43719.54,27564.-55,39381.0,05686213.-0,1999531.0,01066847.0,978096
36,35805.54,24949.-55,21694.0,05720212.-0,2000004.0,01064444.0,9780667
36,27726.54,21673.-55,03398.0,05775205.-0,2001251.0,01074547.0,9780078
36,19563.54,17739.-54,84548.0,05858358.-0,2001822.0,01087903.0,9779451
36,10929.54,15845.-54,67596.0,05883612.-0,2001782.0,01128552.0,9779262
36,01859.54,14724.-54,52005.0,05886346.-0,2002894.0,01162343.0,9778978
35,92819.54,14.-54,37368.0,05841808.-0,2005318.0,01197428.0,9778706
35,87859.54,13715.-54,29528.0,05867349.-0,200798.0,01210076.0,9777992
35,84246.54,16597.-54,24849.0,05982061.-0,2005561.0,01233541.0,9777764
35,81621.54,19493.-54,21251.0,0609563.-0,2003044.0,0125847.0,9777547
35,79605.54,21733.-54,18466.0,06184467.-0,2000861.0,01275871.0,9777414
35,78298.54,23673.-54,16362.0,06261072.-0,1999802.0,0129323.0,977712
35,77526.54,2518.-54,14699.0,0632008.-0,1999244.0,01301663.0,9776842
35,77107.54,26238.-54,13496.0,06360187.-0,1999233.0,01307585.0,9776577
35,76941.54,26789.-54,12765.0,06382719.-0,1999387.0,01309684.0,9776396
35,76962.54,26888.-54,12585.0,06387474.-0,1999484.0,01308769.0,9776346
35,77162.54,26559.-54,12978.0,06374115.-0,1999494.0,01305356.0,9776436
35,7756.54,25779.-54,13892.0,06342667.-0,1999653.0,01299222.0,9776616
35,78154.54,24594.-54,15274.0,06295384.-0,1999771.0,01289959.0,977691
35,78885.54,23192.-54,16988.0,0623726.-0,1999924.0,01278949.0,9777266
35,79687.54,21633.-54,18864.0,06173373.-0,2000094.0,01266719.0,9777652
35,80532.54,20026.-54,20751.0,06108477.-0,2000313.0,01253619.0,9778031
35,81359.54,18483.-54,2254.0,06046347.-0,2000564.0,01240721.0,9778383
35,82155.54,17078.-54,24086.0,0598863.-0,2001085.0,01228836.0,9778646
35,82941.54,15738.-54,25471.0,05935674.-0,200182.0,01218389.0,9778832
35,8369.54,14507.-54,26711.0,05886347.-0,2002631.0,0120857.0,9778976
35,8441.54,13345.-54,27849.0,0583993.-0,2003468.0,01199169.0,9779094
35,85099.54,12239.-54,2892.0,05796378.-0,2004241.0,01189891.0,9779207
35,85726.54,11243.-54,29904.0,05757898.-0,2004821.0,0118091.0,9779326
35,86217.54,10459.-54,30696.0,05726865.-0,2005305.0,01174291.0,9779417
35,86555.54,09853.-54,31302.0,05704276.-0,200547.0,01168477.0,9779522
35,86758.54,09363.-54,31696.0,05684781.-0,2005866.0,01166104.0,9779558
35,86911.54,0897.-54,31878.0,05667574.-0,2006604.0,01166196.0,9779506
35,87128.54,08576.-54,32111.0,0565204.-0,2007194.0,01163954.0,9779477
35,87296.54,08415.-54,32364.0,05644066.-0,2007239.0,01159638.0,9779519
35,87333.54,08414.-54,32508.0,05642897.-0,2006971.0,0115801.0,9779583
35,87349.54,0841.-54,32507.0,0564225.-0,200703.0,01159797.0,9779572
35,87337.54,08435.-54,32473.0,05645552.-0,2006884.0,01160984.0,9779582
35,87312.54,08455.-54,32363.0,05648712.-0,2006866.0,01160596.0,9779568
35,87289.54,08472.-54,3228.0,05651357.-0,2006834.0,01160553.0,9779559
35,87276.54,08471.-54,32254.0,05652103.-0,2006838.0,01160716.0,9779553
35,87283.54,08461.-54,32276.0,05651764.-0,2006806.0,011606.0,9779562
35,87296.54,0844.-54,32317.0,05650478.-0,2006802.0,01160452.0,9779571
35,87307.54,08416.-54,32359.0,05648874.-0,2006837.0,01160407.0,9779573
35,87315.54,08403.-54,32394.0,0564788.-0,2006822.0,01160314.0,9779582
35,87321.54,084.-54,32409.0,05647366.-0,2006833.0,01160334.0,9779583
35,87325.54,0842.-54,32386.0,05648201.-0,2006834.0,01160229.0,9779578
35,87307.54,08452.-54,32323.0,05650098.-0,2006834.0,01160314.0,9779567
35,87287.54,08466.-54,32278.0,05651324.-0,200685.0,01160636.0,9779556
35,87281.54,08467.-54,32264.0,05651607.-0,2006876.0,01160866.0,9779548
35,87287.54,08458.-54,32283.0,05651496.-0,2006814.0,01160588.0,9779563
35,87297.54,08441.-54,32319.0,05650433.-0,2006804.0,01160453.0,9779571
35,87306.54,08418.-54,32356.0,05648953.-0,2006837.0,01160414.0,9779573
35,87314.54,08405.-54,32391.0,05648015.-0,2006815.0,01160302.0,9779583
35,87319.54,08399.-54,3241.0,05647383.-0,2006828.0,01160332.0,9779584
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
35,87325.54,08416.-54,32394.0,05647986.-0,2006831.0,01160223.0,9779579
